Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;56.00;;0.00;;;;;;;
01/05/2023 01:00:00;56.00;;0.00;;;;;;;
01/05/2023 02:00:00;56.00;;0.00;;;;;;;
01/05/2023 03:00:00;56.00;;0.00;;;;;;;
01/05/2023 04:00:00;56.00;;0.00;;;;;;;
01/05/2023 05:00:00;56.00;;0.00;;;;;;;
01/05/2023 06:00:00;56.00;;0.00;;;;;;;
01/05/2023 07:00:00;56.00;;0.00;;;;;;;
01/05/2023 08:00:00;56.00;;0.00;;;;;;;
01/05/2023 09:00:00;56.00;;0.00;;;;;;;
01/05/2023 10:00:00;56.00;;0.00;;;;;;;
01/05/2023 11:00:00;56.00;;0.00;;;;;;;
01/05/2023 12:00:00;56.00;;0.00;;;;;;;
01/05/2023 13:00:00;56.00;;0.00;;;;;;;
01/05/2023 14:00:00;56.00;;0.00;;;;;;;
01/05/2023 15:00:00;56.00;;0.00;;;;;;;
01/05/2023 16:00:00;56.00;;0.00;;;;;;;
01/05/2023 17:00:00;56.00;;0.00;;;;;;;
01/05/2023 18:00:00;56.00;;0.00;;;;;;;
01/05/2023 19:00:00;56.00;;0.00;;;;;;;
01/05/2023 20:00:00;56.00;;0.00;;;;;;;
01/05/2023 21:00:00;56.00;;0.40;;;;;;;
01/05/2023 22:00:00;56.00;;0.20;;;;;;;
01/05/2023 23:00:00;56.00;;0.00;;;;;;;
02/05/2023 00:00:00;56.00;;0.00;;;;;;;
02/05/2023 01:00:00;56.00;;0.00;;;;;;;
02/05/2023 02:00:00;56.00;;0.20;;;;;;;
02/05/2023 03:00:00;56.00;;0.40;;;;;;;
02/05/2023 04:00:00;56.00;;0.00;;;;;;;
02/05/2023 05:00:00;56.00;;0.40;;;;;;;
02/05/2023 06:00:00;56.00;;0.00;;;;;;;
02/05/2023 07:00:00;56.00;;0.00;;;;;;;
02/05/2023 08:00:00;56.00;;0.00;;;;;;;
02/05/2023 09:00:00;56.00;;3.80;;;;;;;
02/05/2023 10:00:00;58.00;;12.60;;;;;;;
02/05/2023 11:00:00;58.00;;1.00;;;;;;;
02/05/2023 12:00:00;73.00;;0.00;;;;;;;
02/05/2023 13:00:00;70.00;;0.00;;;;;;;
02/05/2023 14:00:00;67.00;;0.00;;;;;;;
02/05/2023 15:00:00;66.00;;0.00;;;;;;;
02/05/2023 16:00:00;64.00;;0.00;;;;;;;
02/05/2023 17:00:00;64.00;;1.60;;;;;;;
02/05/2023 18:00:00;63.00;;2.80;;;;;;;
02/05/2023 19:00:00;63.00;;1.20;;;;;;;
02/05/2023 20:00:00;63.00;;0.00;;;;;;;
02/05/2023 21:00:00;64.00;;0.00;;;;;;;
