Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;102.00;;0.00;;;;;;;13.30
01/05/2023 01:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 02:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 03:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 04:00:00;100.00;;0.00;;;;;;;12.20
01/05/2023 05:00:00;100.00;;0.00;;;;;;;12.20
01/05/2023 06:00:00;100.00;;0.00;;;;;;;12.20
01/05/2023 07:00:00;100.00;;0.00;;;;;;;12.20
01/05/2023 08:00:00;100.00;;0.00;;;;;;;12.20
01/05/2023 09:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 10:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 11:00:00;102.00;;0.00;;;;;;;13.30
01/05/2023 12:00:00;102.00;;0.00;;;;;;;13.30
01/05/2023 13:00:00;102.00;;0.00;;;;;;;13.30
01/05/2023 14:00:00;103.00;;0.00;;;;;;;13.80
01/05/2023 15:00:00;103.00;;0.00;;;;;;;13.80
01/05/2023 16:00:00;103.00;;0.00;;;;;;;13.80
01/05/2023 17:00:00;102.00;;1.60;;;;;;;13.30
01/05/2023 18:00:00;102.00;;1.20;;;;;;;13.30
01/05/2023 19:00:00;102.00;;0.00;;;;;;;13.30
01/05/2023 20:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 21:00:00;101.00;;0.20;;;;;;;12.70
01/05/2023 22:00:00;101.00;;0.00;;;;;;;12.70
01/05/2023 23:00:00;101.00;;0.00;;;;;;;12.70
02/05/2023 00:00:00;101.00;;0.00;;;;;;;12.70
02/05/2023 01:00:00;101.00;;0.00;;;;;;;12.70
02/05/2023 02:00:00;101.00;;0.00;;;;;;;12.70
02/05/2023 03:00:00;103.00;;0.20;;;;;;;13.80
02/05/2023 04:00:00;105.00;;0.00;;;;;;;15.00
02/05/2023 05:00:00;107.00;;0.20;;;;;;;16.30
02/05/2023 06:00:00;108.00;;0.40;;;;;;;17.00
02/05/2023 07:00:00;108.00;;0.00;;;;;;;17.00
02/05/2023 08:00:00;109.00;;0.00;;;;;;;17.70
02/05/2023 09:00:00;110.00;;0.00;;;;;;;18.40
02/05/2023 10:00:00;110.00;;0.00;;;;;;;18.40
02/05/2023 11:00:00;110.00;;0.00;;;;;;;18.40
02/05/2023 12:00:00;110.00;;0.00;;;;;;;18.40
02/05/2023 13:00:00;110.00;;0.20;;;;;;;18.40
02/05/2023 14:00:00;109.00;;0.00;;;;;;;17.70
02/05/2023 15:00:00;109.00;;0.00;;;;;;;17.70
02/05/2023 16:00:00;108.00;;0.00;;;;;;;17.00
02/05/2023 17:00:00;108.00;;0.00;;;;;;;17.00
