DATA-HORA;Chuva (mm);Nível (cm);Vazão (m3/s)
02/01/2023 04:15;0;696;3524,99
02/01/2023 04:30;0;696;3524,99
02/01/2023 04:45;0;696;3524,99
02/01/2023 05:00;0;697;3547,58
02/01/2023 05:15;0;696;3524,99
02/01/2023 05:30;0;697;3547,58
02/01/2023 05:45;0;697;3547,58
02/01/2023 06:00;0;697;3547,58
02/01/2023 06:15;0;697;3547,58
02/01/2023 06:30;0;697;3547,58
02/01/2023 06:45;0;697;3547,58
02/01/2023 07:00;0;697;3547,58
02/01/2023 07:15;0;697;3547,58
02/01/2023 07:30;0;697;3547,58
02/01/2023 07:45;0;697;3547,58
02/01/2023 08:00;0;697;3547,58
02/01/2023 08:15;0;697;3547,58
02/01/2023 08:30;0;697;3547,58
02/01/2023 08:45;0;697;3547,58
02/01/2023 09:00;0;697;3547,58
02/01/2023 09:15;0;697;3547,58
02/01/2023 09:30;0;697;3547,58
02/01/2023 09:45;0;697;3547,58
02/01/2023 10:00;0;697;3547,58
02/01/2023 10:15;0;697;3547,58
02/01/2023 10:30;0;698;3570,2
02/01/2023 10:45;0;698;3570,2
02/01/2023 11:00;0;697;3547,58
02/01/2023 11:15;0;697;3547,58
02/01/2023 11:30;0;698;3570,2
02/01/2023 11:45;0;698;3570,2
02/01/2023 12:00;0;698;3570,2
02/01/2023 12:15;0;698;3570,2
02/01/2023 12:30;0;698;3570,2
02/01/2023 12:45;0;699;3592,87
02/01/2023 13:00;0;698;3570,2
02/01/2023 13:15;0;698;3570,2
02/01/2023 13:30;0;699;3592,87
02/01/2023 13:45;0;699;3592,87
02/01/2023 14:00;0;699;3592,87
02/01/2023 14:15;0;699;3592,87
02/01/2023 14:30;0;699;3592,87
02/01/2023 14:45;0;699;3592,87
02/01/2023 15:00;0;699;3592,87
02/01/2023 15:15;0;700;3615,59
02/01/2023 15:30;0;699;3592,87
02/01/2023 15:45;0;700;3615,59
02/01/2023 16:00;0;699;3592,87
02/01/2023 16:15;0;699;3592,87
02/01/2023 16:30;0;700;3615,59
02/01/2023 16:45;0;700;3615,59
02/01/2023 17:00;0;700;3615,59
02/01/2023 17:15;0;699;3592,87
02/01/2023 17:30;0;700;3615,59
02/01/2023 17:45;0;700;3615,59
02/01/2023 18:00;0;700;3615,59
02/01/2023 18:15;0;700;3615,59
02/01/2023 18:30;0;700;3615,59
02/01/2023 18:45;0;700;3615,59
02/01/2023 19:00;0;700;3615,59
02/01/2023 19:15;0;700;3615,59
02/01/2023 19:30;0;700;3615,59
02/01/2023 19:45;0;700;3615,59
02/01/2023 20:00;0;700;3615,59
02/01/2023 20:15;0;700;3615,59
02/01/2023 20:30;0;700;3615,59
02/01/2023 20:45;0;700;3615,59
02/01/2023 21:00;0;700;3615,59
02/01/2023 21:15;0;700;3615,59
02/01/2023 21:30;0;700;3615,59
02/01/2023 21:45;0;700;3615,59
02/01/2023 22:00;0;700;3615,59
02/01/2023 22:15;0;700;3615,59
02/01/2023 22:30;0;700;3615,59
02/01/2023 22:45;0;700;3615,59
02/01/2023 23:00;0;700;3615,59
02/01/2023 23:15;0;701;3638,34
02/01/2023 23:30;0;700;3615,59
02/01/2023 23:45;0;701;3638,34
03/01/2023 00:00;0;700;3615,59
03/01/2023 00:15;0;701;3638,34
03/01/2023 00:30;0;701;3638,34
03/01/2023 00:45;0;701;3638,34
03/01/2023 01:00;0;701;3638,34
03/01/2023 01:15;0;700;3615,59
03/01/2023 01:30;0;701;3638,34
03/01/2023 01:45;0;701;3638,34
03/01/2023 02:00;0;701;3638,34
03/01/2023 02:15;0;701;3638,34
03/01/2023 02:30;0;701;3638,34
03/01/2023 02:45;0;700;3615,59
03/01/2023 03:00;0;700;3615,59
03/01/2023 03:15;0;701;3638,34
03/01/2023 03:30;0;701;3638,34
03/01/2023 03:45;0;701;3638,34
03/01/2023 04:00;0;701;3638,34
03/01/2023 04:15;0;700;3615,59
03/01/2023 04:30;0;701;3638,34
03/01/2023 04:45;0;700;3615,59
03/01/2023 05:00;0;701;3638,34
03/01/2023 05:15;0;701;3638,34
03/01/2023 05:30;0;701;3638,34
03/01/2023 05:45;0;701;3638,34
03/01/2023 06:00;0;701;3638,34
03/01/2023 06:15;0;701;3638,34
03/01/2023 06:30;0;701;3638,34
03/01/2023 06:45;0;701;3638,34
03/01/2023 07:00;0;701;3638,34
03/01/2023 07:15;0;701;3638,34
03/01/2023 07:30;0;701;3638,34
03/01/2023 07:45;0;701;3638,34
03/01/2023 08:00;0;697;3547,58
03/01/2023 08:15;0;697;3547,58
03/01/2023 08:30;0;697;3547,58
03/01/2023 08:45;0;697;3547,58
03/01/2023 09:00;0;697;3547,58
03/01/2023 09:15;0;697;3547,58
03/01/2023 09:30;0;697;3547,58
03/01/2023 09:45;0;697;3547,58
03/01/2023 10:00;0;697;3547,58
03/01/2023 10:15;0;697;3547,58
03/01/2023 10:30;0;697;3547,58
03/01/2023 10:45;0;698;3570,2
03/01/2023 11:00;0;698;3570,2
03/01/2023 11:15;0;698;3570,2
03/01/2023 11:30;0;698;3570,2
03/01/2023 11:45;0;698;3570,2
03/01/2023 12:00;0;698;3570,2
03/01/2023 12:15;0;698;3570,2
03/01/2023 12:30;0;698;3570,2
03/01/2023 12:45;0;698;3570,2
03/01/2023 13:00;0;698;3570,2
03/01/2023 13:15;0;698;3570,2
03/01/2023 13:30;0;698;3570,2
03/01/2023 13:45;0;699;3592,87
03/01/2023 14:00;0;699;3592,87
03/01/2023 14:15;0;699;3592,87
03/01/2023 14:30;0;699;3592,87
03/01/2023 14:45;0;699;3592,87
03/01/2023 15:00;0;699;3592,87
03/01/2023 15:15;4,8;698;3570,2
03/01/2023 15:30;0,2;699;3592,87
03/01/2023 15:45;0;698;3570,2
03/01/2023 16:00;0;699;3592,87
03/01/2023 16:15;0;699;3592,87
03/01/2023 16:30;0;699;3592,87
03/01/2023 16:45;2,6;698;3570,2
03/01/2023 17:00;0;698;3570,2
03/01/2023 17:15;0;700;3615,59
03/01/2023 17:30;0;700;3615,59
03/01/2023 17:45;0;700;3615,59
03/01/2023 18:00;0;699;3592,87
03/01/2023 18:15;0;700;3615,59
03/01/2023 18:30;0;700;3615,59
03/01/2023 18:45;0;700;3615,59
03/01/2023 19:00;0;700;3615,59
03/01/2023 19:15;0;700;3615,59
03/01/2023 19:30;0;699;3592,87
03/01/2023 19:45;0;700;3615,59
03/01/2023 20:00;0;700;3615,59
03/01/2023 20:15;0;699;3592,87
03/01/2023 20:30;0;700;3615,59
03/01/2023 20:45;0;700;3615,59
03/01/2023 21:00;0;699;3592,87
03/01/2023 21:15;0;700;3615,59
03/01/2023 21:30;0;700;3615,59
03/01/2023 21:45;0;700;3615,59
03/01/2023 22:00;0;700;3615,59
03/01/2023 22:15;0;700;3615,59
03/01/2023 22:30;0;700;3615,59
03/01/2023 22:45;0;700;3615,59
03/01/2023 23:00;0;700;3615,59
03/01/2023 23:15;0;700;3615,59
03/01/2023 23:30;0;700;3615,59
03/01/2023 23:45;0;700;3615,59
04/01/2023 00:00;0;700;3615,59
04/01/2023 00:15;0;700;3615,59
04/01/2023 00:30;0;700;3615,59
04/01/2023 00:45;0;700;3615,59
04/01/2023 01:00;0;700;3615,59
04/01/2023 01:15;0;700;3615,59
04/01/2023 01:30;0;700;3615,59
04/01/2023 01:45;0;700;3615,59
04/01/2023 02:00;0;700;3615,59
04/01/2023 02:15;0;700;3615,59
04/01/2023 02:30;0;700;3615,59
04/01/2023 02:45;0;700;3615,59
04/01/2023 03:00;0;700;3615,59
04/01/2023 03:15;0;700;3615,59
04/01/2023 03:30;0;700;3615,59
04/01/2023 03:45;0;700;3615,59
04/01/2023 04:00;0;700;3615,59
04/01/2023 04:15;0;700;3615,59
04/01/2023 04:30;0;700;3615,59
04/01/2023 04:45;0;700;3615,59
04/01/2023 05:00;0;700;3615,59
04/01/2023 05:15;0;700;3615,59
04/01/2023 05:30;0;700;3615,59
04/01/2023 05:45;0;701;3638,34
04/01/2023 06:00;0;700;3615,59
04/01/2023 06:15;0;700;3615,59
04/01/2023 06:30;0;700;3615,59
04/01/2023 06:45;0;700;3615,59
04/01/2023 07:00;0;700;3615,59
04/01/2023 07:15;0;700;3615,59
04/01/2023 07:30;0;700;3615,59
04/01/2023 07:45;0;701;3638,34
04/01/2023 08:00;0;701;3638,34
04/01/2023 08:15;0;700;3615,59
04/01/2023 08:30;0;701;3638,34
04/01/2023 08:45;0;701;3638,34
04/01/2023 09:00;0;702;3661,14
04/01/2023 09:15;0;702;3661,14
04/01/2023 09:30;0;701;3638,34
04/01/2023 09:45;0;701;3638,34
04/01/2023 10:00;0;701;3638,34
04/01/2023 10:15;0;700;3615,59
04/01/2023 10:30;0;701;3638,34
04/01/2023 10:45;0;701;3638,34
04/01/2023 11:00;0;702;3661,14
04/01/2023 11:15;0;702;3661,14
04/01/2023 11:30;0;702;3661,14
04/01/2023 11:45;0;702;3661,14
04/01/2023 12:00;0;702;3661,14
04/01/2023 12:15;0;702;3661,14
04/01/2023 12:30;0;702;3661,14
04/01/2023 12:45;0;702;3661,14
04/01/2023 13:00;0;702;3661,14
04/01/2023 13:15;0;702;3661,14
04/01/2023 13:30;0;702;3661,14
04/01/2023 13:45;0;702;3661,14
04/01/2023 14:00;0;702;3661,14
04/01/2023 14:15;0;702;3661,14
04/01/2023 14:30;0;702;3661,14
04/01/2023 14:45;0;702;3661,14
04/01/2023 15:00;2;703;3683,98
04/01/2023 15:15;0;702;3661,14
04/01/2023 15:30;0;702;3661,14
04/01/2023 15:45;0;702;3661,14
04/01/2023 16:00;0;703;3683,98
04/01/2023 16:15;0;703;3683,98
04/01/2023 16:30;0;702;3661,14
04/01/2023 16:45;0;703;3683,98
04/01/2023 17:00;0;703;3683,98
04/01/2023 17:15;0;702;3661,14
04/01/2023 17:30;0;703;3683,98
04/01/2023 17:45;0;703;3683,98
04/01/2023 18:00;0;703;3683,98
04/01/2023 18:15;0;703;3683,98
04/01/2023 18:30;0;703;3683,98
04/01/2023 18:45;0;704;3706,86
04/01/2023 19:00;0;703;3683,98
04/01/2023 19:15;0;703;3683,98
04/01/2023 19:30;0;704;3706,86
04/01/2023 19:45;0;705;3729,78
04/01/2023 20:00;0;704;3706,86
04/01/2023 20:15;0;705;3729,78
04/01/2023 20:30;0;705;3729,78
04/01/2023 20:45;0;705;3729,78
04/01/2023 21:00;0;705;3729,78
04/01/2023 21:15;0;705;3729,78
04/01/2023 21:30;0;706;3752,74
04/01/2023 21:45;0;705;3729,78
04/01/2023 22:00;0;706;3752,74
04/01/2023 22:15;0;706;3752,74
04/01/2023 22:30;0;707;3775,75
04/01/2023 22:45;0,2;707;3775,75
04/01/2023 23:00;0;706;3752,74
04/01/2023 23:15;0;706;3752,74
04/01/2023 23:30;0;706;3752,74
04/01/2023 23:45;1,8;706;3752,74
05/01/2023 00:00;1;706;3752,74
05/01/2023 00:15;0,2;707;3775,75
05/01/2023 00:30;2;706;3752,74
05/01/2023 00:45;2;706;3752,74
05/01/2023 01:00;0,2;706;3752,74
05/01/2023 01:15;0,4;706;3752,74
05/01/2023 01:30;0,2;706;3752,74
05/01/2023 01:45;0;706;3752,74
05/01/2023 02:00;0;706;3752,74
05/01/2023 02:15;0;706;3752,74
05/01/2023 02:30;0;706;3752,74
05/01/2023 02:45;0;706;3752,74
05/01/2023 03:00;0;706;3752,74
05/01/2023 03:15;0;706;3752,74
05/01/2023 03:30;0;706;3752,74
05/01/2023 03:45;0;706;3752,74
05/01/2023 04:00;0;706;3752,74
05/01/2023 04:15;0;707;3775,75
05/01/2023 04:30;0;706;3752,74
05/01/2023 04:45;0;707;3775,75
05/01/2023 05:00;0;707;3775,75
05/01/2023 05:15;0;706;3752,74
05/01/2023 05:30;0;706;3752,74
05/01/2023 05:45;0;706;3752,74
05/01/2023 06:00;0;707;3775,75
05/01/2023 06:15;0;706;3752,74
05/01/2023 06:30;0;707;3775,75
05/01/2023 06:45;0;706;3752,74
05/01/2023 07:00;0,2;707;3775,75
05/01/2023 07:15;0;706;3752,74
05/01/2023 07:30;0;706;3752,74
05/01/2023 07:45;0,4;706;3752,74
05/01/2023 08:00;0,4;707;3775,75
05/01/2023 08:15;0,4;707;3775,75
05/01/2023 08:30;0,2;707;3775,75
05/01/2023 08:45;1,2;708;3798,8
05/01/2023 09:00;0,8;708;3798,8
05/01/2023 09:15;0,4;707;3775,75
05/01/2023 09:30;0,4;708;3798,8
05/01/2023 09:45;0,4;708;3798,8
05/01/2023 10:00;0,8;708;3798,8
05/01/2023 10:15;0,4;708;3798,8
05/01/2023 10:30;0,4;708;3798,8
05/01/2023 10:45;0,4;709;3821,89
05/01/2023 11:00;0,4;708;3798,8
05/01/2023 11:15;0;708;3798,8
05/01/2023 11:30;0,2;709;3821,89
05/01/2023 11:45;0,2;709;3821,89
05/01/2023 12:00;0,2;709;3821,89
05/01/2023 12:15;0,2;709;3821,89
05/01/2023 12:30;0;709;3821,89
05/01/2023 12:45;0;709;3821,89
05/01/2023 13:00;0;708;3798,8
05/01/2023 13:15;0;709;3821,89
05/01/2023 13:30;0;709;3821,89
05/01/2023 13:45;0;709;3821,89
05/01/2023 14:00;0;709;3821,89
05/01/2023 14:15;0;709;3821,89
05/01/2023 14:30;0;709;3821,89
05/01/2023 14:45;0;709;3821,89
05/01/2023 15:00;0;709;3821,89
05/01/2023 15:15;0;709;3821,89
05/01/2023 15:30;0;710;3845,02
05/01/2023 15:45;0;709;3821,89
05/01/2023 16:00;0;709;3821,89
05/01/2023 16:15;0;709;3821,89
05/01/2023 16:30;0;710;3845,02
05/01/2023 16:45;0;710;3845,02
05/01/2023 17:00;0;710;3845,02
05/01/2023 17:15;0;710;3845,02
05/01/2023 17:30;0;710;3845,02
05/01/2023 17:45;0;710;3845,02
05/01/2023 18:00;0;710;3845,02
05/01/2023 18:15;0;710;3845,02
05/01/2023 18:30;0;710;3845,02
05/01/2023 18:45;0;710;3845,02
05/01/2023 19:00;0;710;3845,02
05/01/2023 19:15;0;710;3845,02
05/01/2023 19:30;0;710;3845,02
05/01/2023 19:45;0;710;3845,02
05/01/2023 20:00;0;710;3845,02
05/01/2023 20:15;0;710;3845,02
05/01/2023 20:30;0;710;3845,02
05/01/2023 20:45;0;710;3845,02
05/01/2023 21:00;0;710;3845,02
05/01/2023 21:15;0;710;3845,02
05/01/2023 21:30;0;710;3845,02
05/01/2023 21:45;0;710;3845,02
05/01/2023 22:00;0;710;3845,02
05/01/2023 22:15;0;710;3845,02
05/01/2023 22:30;0;710;3845,02
05/01/2023 22:45;0;710;3845,02
05/01/2023 23:00;0;710;3845,02
05/01/2023 23:15;0;710;3845,02
05/01/2023 23:30;0;710;3845,02
05/01/2023 23:45;0;710;3845,02
06/01/2023 00:00;0;710;3845,02
06/01/2023 00:15;0;710;3845,02
06/01/2023 00:30;0;710;3845,02
06/01/2023 00:45;0;710;3845,02
06/01/2023 01:00;0;710;3845,02
06/01/2023 01:15;0;710;3845,02
06/01/2023 01:30;0;710;3845,02
06/01/2023 01:45;0;710;3845,02
06/01/2023 02:00;0;710;3845,02
06/01/2023 02:15;0;710;3845,02
06/01/2023 02:30;0;710;3845,02
06/01/2023 02:45;0;710;3845,02
06/01/2023 03:00;0;710;3845,02
06/01/2023 03:15;0,2;710;3845,02
06/01/2023 03:30;0;710;3845,02
06/01/2023 03:45;0;710;3845,02
06/01/2023 04:00;0,2;710;3845,02
06/01/2023 04:15;0,2;710;3845,02
06/01/2023 04:30;0,6;710;3845,02
06/01/2023 04:45;0,2;711;3868,19
06/01/2023 05:00;0,4;711;3868,19
06/01/2023 05:15;0,2;711;3868,19
06/01/2023 05:30;0;711;3868,19
06/01/2023 05:45;0;710;3845,02
06/01/2023 06:00;0;711;3868,19
06/01/2023 06:15;0;711;3868,19
06/01/2023 06:30;0;711;3868,19
06/01/2023 06:45;0;711;3868,19
06/01/2023 07:00;0;711;3868,19
06/01/2023 07:15;0;711;3868,19
06/01/2023 07:30;0;711;3868,19
06/01/2023 07:45;0;711;3868,19
06/01/2023 08:00;0;711;3868,19
06/01/2023 08:15;0;712;3891,4
06/01/2023 08:30;0;712;3891,4
06/01/2023 08:45;0;712;3891,4
06/01/2023 09:00;0;712;3891,4
06/01/2023 09:15;0;712;3891,4
06/01/2023 09:30;0;712;3891,4
06/01/2023 09:45;0;712;3891,4
06/01/2023 10:00;0;712;3891,4
06/01/2023 10:15;0;712;3891,4
06/01/2023 10:30;0;712;3891,4
06/01/2023 10:45;0;713;3914,66
06/01/2023 11:00;0;712;3891,4
06/01/2023 11:15;0;712;3891,4
06/01/2023 11:30;0;712;3891,4
06/01/2023 11:45;0;712;3891,4
06/01/2023 12:00;0;713;3914,66
06/01/2023 12:15;0;712;3891,4
06/01/2023 12:30;0;713;3914,66
06/01/2023 12:45;0;713;3914,66
06/01/2023 13:00;0;713;3914,66
06/01/2023 13:15;0;713;3914,66
06/01/2023 13:30;0;713;3914,66
06/01/2023 13:45;0;713;3914,66
06/01/2023 14:00;0;713;3914,66
06/01/2023 14:15;0;713;3914,66
06/01/2023 14:30;0;713;3914,66
06/01/2023 14:45;0;713;3914,66
06/01/2023 15:00;0;714;3937,95
06/01/2023 15:15;0;714;3937,95
06/01/2023 15:30;0;713;3914,66
06/01/2023 15:45;0;714;3937,95
06/01/2023 16:00;0;714;3937,95
06/01/2023 16:15;0;714;3937,95
06/01/2023 16:30;0;714;3937,95
06/01/2023 16:45;0;714;3937,95
06/01/2023 17:00;0;714;3937,95
06/01/2023 17:15;0;714;3937,95
06/01/2023 17:30;0;714;3937,95
06/01/2023 17:45;0;714;3937,95
06/01/2023 18:00;0;714;3937,95
06/01/2023 18:15;0;714;3937,95
06/01/2023 18:30;0;714;3937,95
06/01/2023 18:45;0;714;3937,95
06/01/2023 19:00;0;714;3937,95
06/01/2023 19:15;0;714;3937,95
06/01/2023 19:30;0;714;3937,95
06/01/2023 19:45;0;714;3937,95
06/01/2023 20:00;0;713;3914,66
06/01/2023 20:15;0;713;3914,66
06/01/2023 20:30;0;713;3914,66
06/01/2023 20:45;0;713;3914,66
06/01/2023 21:00;0;713;3914,66
06/01/2023 21:15;0;713;3914,66
06/01/2023 21:30;0;713;3914,66
06/01/2023 21:45;0;713;3914,66
06/01/2023 22:00;0;713;3914,66
06/01/2023 22:15;0;714;3937,95
06/01/2023 22:30;0;713;3914,66
06/01/2023 22:45;0;713;3914,66
06/01/2023 23:00;0;713;3914,66
06/01/2023 23:15;0;713;3914,66
06/01/2023 23:30;0;713;3914,66
06/01/2023 23:45;0;713;3914,66
07/01/2023 00:00;0;713;3914,66
07/01/2023 00:15;0;713;3914,66
07/01/2023 00:30;0;714;3937,95
07/01/2023 00:45;0;713;3914,66
07/01/2023 01:00;0;714;3937,95
07/01/2023 01:15;0;713;3914,66
07/01/2023 01:30;0;714;3937,95
07/01/2023 01:45;0;714;3937,95
07/01/2023 02:00;0;713;3914,66
07/01/2023 02:15;0;714;3937,95
07/01/2023 02:30;0;714;3937,95
07/01/2023 02:45;0;714;3937,95
07/01/2023 03:00;0;714;3937,95
07/01/2023 03:15;0;714;3937,95
07/01/2023 03:30;0;714;3937,95
07/01/2023 03:45;0;714;3937,95
07/01/2023 04:00;0;714;3937,95
07/01/2023 04:15;0;714;3937,95
07/01/2023 04:30;0;714;3937,95
07/01/2023 04:45;0;714;3937,95
07/01/2023 05:00;0;714;3937,95
07/01/2023 05:15;0;714;3937,95
07/01/2023 05:30;0;714;3937,95
07/01/2023 05:45;0;714;3937,95
07/01/2023 06:00;0;715;3961,29
07/01/2023 06:15;0;714;3937,95
07/01/2023 06:30;0;714;3937,95
07/01/2023 06:45;0;714;3937,95
07/01/2023 07:00;0;714;3937,95
07/01/2023 07:15;0;714;3937,95
07/01/2023 07:30;0;714;3937,95
07/01/2023 07:45;0;714;3937,95
07/01/2023 08:00;0;714;3937,95
07/01/2023 08:15;0;714;3937,95
07/01/2023 08:30;0;715;3961,29
07/01/2023 08:45;0;715;3961,29
07/01/2023 09:00;0;715;3961,29
07/01/2023 09:15;0;715;3961,29
07/01/2023 09:30;0;715;3961,29
07/01/2023 09:45;0;715;3961,29
07/01/2023 10:00;0;715;3961,29
07/01/2023 10:15;0;715;3961,29
07/01/2023 10:30;0;716;3984,67
07/01/2023 10:45;0;716;3984,67
07/01/2023 11:00;0;716;3984,67
07/01/2023 11:15;0;716;3984,67
07/01/2023 11:30;0;717;4008,09
07/01/2023 11:45;0;717;4008,09
07/01/2023 12:00;0;716;3984,67
07/01/2023 12:15;0;717;4008,09
07/01/2023 12:30;0;717;4008,09
07/01/2023 12:45;0;717;4008,09
07/01/2023 13:00;0;717;4008,09
07/01/2023 13:15;0;717;4008,09
07/01/2023 13:30;0;717;4008,09
07/01/2023 13:45;0;717;4008,09
07/01/2023 14:00;0;717;4008,09
07/01/2023 14:15;0;718;4031,54
07/01/2023 14:30;0;717;4008,09
07/01/2023 14:45;0;717;4008,09
07/01/2023 15:00;0;718;4031,54
07/01/2023 15:15;0;717;4008,09
07/01/2023 15:30;0;718;4031,54
07/01/2023 15:45;0;717;4008,09
07/01/2023 16:00;0;718;4031,54
07/01/2023 16:15;0;718;4031,54
07/01/2023 16:30;0;718;4031,54
07/01/2023 16:45;0;718;4031,54
07/01/2023 17:00;0;718;4031,54
07/01/2023 17:15;0;718;4031,54
07/01/2023 17:30;0;718;4031,54
07/01/2023 17:45;0;718;4031,54
07/01/2023 18:00;0;718;4031,54
07/01/2023 18:15;0;718;4031,54
07/01/2023 18:30;0;718;4031,54
07/01/2023 18:45;0;718;4031,54
07/01/2023 19:00;0;718;4031,54
07/01/2023 19:15;0;718;4031,54
07/01/2023 19:30;0;718;4031,54
07/01/2023 19:45;0;718;4031,54
07/01/2023 20:00;0;718;4031,54
07/01/2023 20:15;0;718;4031,54
07/01/2023 20:30;0;717;4008,09
07/01/2023 20:45;0;718;4031,54
07/01/2023 21:00;0;717;4008,09
07/01/2023 21:15;0;718;4031,54
07/01/2023 21:30;0;717;4008,09
07/01/2023 21:45;0;718;4031,54
07/01/2023 22:00;0;718;4031,54
07/01/2023 22:15;0;718;4031,54
07/01/2023 22:30;0;718;4031,54
07/01/2023 22:45;0;718;4031,54
07/01/2023 23:00;0;718;4031,54
07/01/2023 23:15;0;717;4008,09
07/01/2023 23:30;0;718;4031,54
07/01/2023 23:45;0;717;4008,09
08/01/2023 00:00;0;718;4031,54
08/01/2023 00:15;0;718;4031,54
08/01/2023 00:30;0;718;4031,54
08/01/2023 00:45;0;718;4031,54
08/01/2023 01:00;0;718;4031,54
08/01/2023 01:15;0;718;4031,54
08/01/2023 01:30;0;718;4031,54
08/01/2023 01:45;0;718;4031,54
08/01/2023 02:00;0;718;4031,54
08/01/2023 02:15;0;718;4031,54
08/01/2023 02:30;0;718;4031,54
08/01/2023 02:45;0;718;4031,54
08/01/2023 03:00;0;719;4055,04
08/01/2023 03:15;0;718;4031,54
08/01/2023 03:30;0;718;4031,54
08/01/2023 03:45;0;718;4031,54
08/01/2023 04:00;0;718;4031,54
08/01/2023 04:15;0;719;4055,04
08/01/2023 04:30;0;718;4031,54
08/01/2023 04:45;0;718;4031,54
