Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
04/10/2023 19:00:00;146.00;;0.00;;;;;;;8.49
04/10/2023 20:00:00;146.00;;0.00;;;;;;;8.49
04/10/2023 21:00:00;146.00;;0.00;;;;;;;8.49
04/10/2023 22:00:00;146.00;;0.00;;;;;;;8.49
04/10/2023 23:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 00:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 01:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 02:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 03:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 04:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 05:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 06:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 07:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 08:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 09:00:00;146.00;;0.00;;;;;;;8.49
05/10/2023 10:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 11:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 12:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 13:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 14:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 15:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 16:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 17:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 18:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 19:00:00;145.00;;0.00;;;;;;;8.19
05/10/2023 23:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 00:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 01:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 02:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 03:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 04:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 05:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 06:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 07:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 08:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 09:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 10:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 11:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 12:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 13:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 14:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 15:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 16:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 17:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 18:00:00;144.00;;0.00;;;;;;;7.89
06/10/2023 19:00:00;143.00;;0.00;;;;;;;7.60
06/10/2023 21:00:00;143.00;;0.00;;;;;;;7.60
06/10/2023 23:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 00:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 01:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 02:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 03:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 04:00:00;143.00;;0.00;;;;;;;7.60
07/10/2023 05:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 06:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 07:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 08:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 09:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 10:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 11:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 12:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 13:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 14:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 15:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 16:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 17:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 18:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 19:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 21:00:00;144.00;;0.00;;;;;;;7.89
07/10/2023 23:00:00;146.00;;0.00;;;;;;;8.49
08/10/2023 00:00:00;146.00;;0.00;;;;;;;8.49
08/10/2023 01:00:00;147.00;;0.00;;;;;;;8.80
08/10/2023 02:00:00;147.00;;0.00;;;;;;;8.80
08/10/2023 03:00:00;148.00;;0.00;;;;;;;9.11
08/10/2023 04:00:00;149.00;;0.00;;;;;;;9.42
08/10/2023 05:00:00;151.00;;0.00;;;;;;;10.06
08/10/2023 06:00:00;153.00;;0.00;;;;;;;10.72
08/10/2023 07:00:00;153.00;;0.00;;;;;;;10.72
08/10/2023 08:00:00;153.00;;0.00;;;;;;;10.72
08/10/2023 09:00:00;151.00;;0.00;;;;;;;10.06
08/10/2023 10:00:00;150.00;;0.00;;;;;;;9.74
08/10/2023 11:00:00;150.00;;0.00;;;;;;;9.74
08/10/2023 12:00:00;156.00;;0.00;;;;;;;11.73
08/10/2023 13:00:00;163.00;;0.00;;;;;;;14.23
08/10/2023 14:00:00;165.00;;0.00;;;;;;;14.98
08/10/2023 15:00:00;164.00;;0.00;;;;;;;14.60
08/10/2023 16:00:00;162.00;;0.00;;;;;;;13.86
08/10/2023 17:00:00;161.00;;0.00;;;;;;;13.50
08/10/2023 18:00:00;159.00;;0.00;;;;;;;12.78
08/10/2023 19:00:00;158.00;;0.00;;;;;;;12.43
08/10/2023 21:00:00;156.00;;0.00;;;;;;;11.73
08/10/2023 22:00:00;155.00;;0.00;;;;;;;11.39
09/10/2023 00:00:00;153.00;;0.00;;;;;;;10.72
09/10/2023 01:00:00;153.00;;0.00;;;;;;;10.72
09/10/2023 02:00:00;152.00;;0.00;;;;;;;10.39
09/10/2023 03:00:00;152.00;;0.00;;;;;;;10.39
09/10/2023 04:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 05:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 06:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 07:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 08:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 09:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 10:00:00;151.00;;0.00;;;;;;;10.06
09/10/2023 11:00:00;150.00;;0.00;;;;;;;9.74
09/10/2023 12:00:00;150.00;;0.00;;;;;;;9.74
09/10/2023 13:00:00;150.00;;0.00;;;;;;;9.74
09/10/2023 14:00:00;150.00;;0.00;;;;;;;9.74
09/10/2023 15:00:00;149.00;;0.00;;;;;;;9.42
09/10/2023 16:00:00;149.00;;0.00;;;;;;;9.42
09/10/2023 17:00:00;149.00;;0.00;;;;;;;9.42
09/10/2023 18:00:00;148.00;;0.00;;;;;;;9.11
09/10/2023 19:00:00;148.00;;0.00;;;;;;;9.11
09/10/2023 21:00:00;148.00;;0.00;;;;;;;9.11
09/10/2023 22:00:00;148.00;;0.00;;;;;;;9.11
09/10/2023 23:00:00;148.00;;0.00;;;;;;;9.11
10/10/2023 00:00:00;147.00;;0.00;;;;;;;8.80
10/10/2023 01:00:00;147.00;;0.00;;;;;;;8.80
10/10/2023 02:00:00;147.00;;0.00;;;;;;;8.80
10/10/2023 03:00:00;147.00;;0.00;;;;;;;8.80
10/10/2023 04:00:00;147.00;;0.00;;;;;;;8.80
10/10/2023 05:00:00;146.00;;0.00;;;;;;;8.49
10/10/2023 06:00:00;146.00;;0.00;;;;;;;8.49
