Data-Hora;Nivel_Sensor(cm);Nivel_Display(cm);Chuva(mm);Chuva_Acum_Datalogger(mm);Temp_H2O;Press_Atm(mb);Temp_Int(C);Bateria(V);OffSet(cm);vazao(m3_s)
01/05/2023 00:00:00;205.00;;0.00;;;;;;;
01/05/2023 01:00:00;205.00;;0.00;;;;;;;
01/05/2023 02:00:00;205.00;;0.00;;;;;;;
01/05/2023 03:00:00;205.00;;0.00;;;;;;;
01/05/2023 04:00:00;205.00;;0.00;;;;;;;
01/05/2023 05:00:00;205.00;;0.00;;;;;;;
01/05/2023 06:00:00;205.00;;0.00;;;;;;;
01/05/2023 07:00:00;205.00;;0.00;;;;;;;
01/05/2023 08:00:00;205.00;;0.00;;;;;;;
01/05/2023 09:00:00;205.00;;0.00;;;;;;;
01/05/2023 10:00:00;205.00;;0.00;;;;;;;
01/05/2023 11:00:00;205.00;;0.00;;;;;;;
01/05/2023 12:00:00;205.00;;0.00;;;;;;;
01/05/2023 13:00:00;205.00;;0.00;;;;;;;
01/05/2023 14:00:00;205.00;;0.00;;;;;;;
01/05/2023 15:00:00;205.00;;0.00;;;;;;;
01/05/2023 16:00:00;205.00;;0.00;;;;;;;
01/05/2023 17:00:00;205.00;;0.00;;;;;;;
01/05/2023 18:00:00;211.00;;15.40;;;;;;;
01/05/2023 19:00:00;217.00;;12.00;;;;;;;
01/05/2023 20:00:00;217.00;;0.20;;;;;;;
01/05/2023 21:00:00;216.00;;0.20;;;;;;;
01/05/2023 22:00:00;215.00;;0.00;;;;;;;
01/05/2023 23:00:00;215.00;;0.00;;;;;;;
02/05/2023 00:00:00;214.00;;0.00;;;;;;;
02/05/2023 01:00:00;214.00;;0.00;;;;;;;
02/05/2023 02:00:00;213.00;;0.00;;;;;;;
02/05/2023 03:00:00;212.00;;0.00;;;;;;;
02/05/2023 04:00:00;212.00;;0.00;;;;;;;
02/05/2023 05:00:00;221.00;;0.20;;;;;;;
02/05/2023 06:00:00;232.00;;0.20;;;;;;;0.21
02/05/2023 07:00:00;239.00;;0.20;;;;;;;0.55
02/05/2023 08:00:00;242.00;;0.00;;;;;;;0.57
02/05/2023 09:00:00;241.00;;0.00;;;;;;;0.58
02/05/2023 10:00:00;239.00;;0.00;;;;;;;0.55
02/05/2023 11:00:00;236.00;;0.00;;;;;;;0.41
02/05/2023 12:00:00;233.00;;0.00;;;;;;;0.26
02/05/2023 13:00:00;230.00;;0.00;;;;;;;0.10
02/05/2023 14:00:00;227.00;;0.00;;;;;;;0.04
02/05/2023 15:00:00;225.00;;0.00;;;;;;;0.02
02/05/2023 16:00:00;223.00;;0.00;;;;;;;0.02
02/05/2023 17:00:00;222.00;;0.00;;;;;;;
02/05/2023 18:00:00;220.00;;0.00;;;;;;;
02/05/2023 20:00:00;218.00;;0.00;;;;;;;
02/05/2023 21:00:00;217.00;;0.00;;;;;;;
02/05/2023 22:00:00;216.00;;0.00;;;;;;;
02/05/2023 23:00:00;216.00;;0.00;;;;;;;
03/05/2023 00:00:00;214.00;;0.00;;;;;;;
